0.000000000000000000e+00,-5.104115701900689972e-01,3.310117280892945213e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.141230892036210198e-02,-5.041719085109848120e-01,3.345514244079206279e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.278987110329072641e-02,-4.978500696250736102e-01,3.378008059572784050e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.412937894717615883e-02,-4.914510534895384364e-01,3.407627584455737435e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-4.542756234285444394e-02,-4.849797766619858841e-01,3.434402247599905866e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-5.668119380571384758e-02,-4.784410637027153301e-01,3.458362062209662802e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-6.788709347004984185e-02,-4.718396389207741848e-01,3.479537632936045011e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-7.904213392610004441e-02,-4.651801185203957578e-01,3.497960157782586954e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-9.014324488117944623e-02,-4.584670031992493788e-01,3.513661425039152908e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.011874176274793202e-01,-4.517046712443341105e-01,3.526673805495319503e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.121717093003350985e-01,-4.448973721654524427e-01,3.537030240199149356e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.230932469121340522e-01,-4.380492209000460546e-01,3.544764224040158895e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.339492311484828391e-01,-4.311641926169046402e-01,3.549909785446579424e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.447369399147831748e-01,-4.242461181399014292e-01,3.552501462496591711e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.554537316229567534e-01,-4.172986800065906499e-01,3.552574275750648436e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.660970482096949252e-01,-4.103254091702943640e-01,3.550163698117422828e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.766644178792713682e-01,-4.033296823482653837e-01,3.545305622069003793e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.871534575656357557e-01,-3.963147200127518088e-01,3.538036324521844356e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-1.975618751101759496e-01,-3.892835850163213207e-01,3.528392429698554711e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.078874711531888408e-01,-3.822391818377328665e-01,3.516410870281992396e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.181281407387212767e-01,-3.751842564299696647e-01,3.502128847167365056e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.282818746340097849e-01,-3.681213966478509292e-01,3.485583788110212522e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.383467603662577650e-01,-3.610530332289105804e-01,3.466813305558505975e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.483209829809246705e-01,-3.539814412980102354e-01,3.445855153945678317e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.582028255270557571e-01,-3.469087423634437117e-01,3.422747186708496314e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.679906692764409959e-01,-3.398369067700816037e-01,3.397527313279419259e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.776829936845540692e-01,-3.327677565734070697e-01,3.370233456287732854e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.872783761022792981e-01,-3.257029687970719456e-01,3.340903509187487797e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-2.967754912483805407e-01,-3.186440790358558983e-01,3.309575294513278920e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.061731104534993753e-01,-3.115924853655922533e-01,3.276286522947496893e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.154701006871932778e-01,-3.045494525217183890e-01,3.241074753364954764e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.246654233801231637e-01,-2.975161163085728866e-01,3.203977354002988664e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.337581330539993729e-01,-2.904934882023639808e-01,3.165031464887455570e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
-3.427473757722689363e-01,-2.834824601118174359e-01,3.124273961627584972e-01,1.116702799866068907e-01,-5.007513289602338880e-01,2.640579638015917441e-01,0.000000000000000000e+00,-1.110223024625156540e-16,0.000000000000000000e+00,1.116702799866068907e-01,1.401011976842281292e-03,-6.404377139419380194e-02
